Total population,Total households,PCT WHITE COLLAR,PCT BLUE COLLAR,Median income,Mean income,id,Geographic Area Name
5616,2121,41.6,58.4,34774,45317,1400000US48135000600,"Census Tract 6, Ector County, Texas"
4602,2120,39.4,60.7,33804,40222,1400000US48135000700,"Census Tract 7, Ector County, Texas"
3619,1414,40.6,59.4,54409,59822,1400000US48135000800,"Census Tract 8, Ector County, Texas"
4799,1930,55.8,44.2,54208,61585,1400000US48135001000,"Census Tract 10, Ector County, Texas"
6525,2350,39,61,43701,53761,1400000US48135001100,"Census Tract 11, Ector County, Texas"
4594,1823,51.3,48.7,53299,60081,1400000US48135001300,"Census Tract 13, Ector County, Texas"
4357,1795,28.2,71.9,27167,35321,1400000US48135001500,"Census Tract 15, Ector County, Texas"
5704,2279,49.9,50,51602,64357,1400000US48135001600,"Census Tract 16, Ector County, Texas"
5730,2677,62.6,37.4,48295,61448,1400000US48135001700,"Census Tract 17, Ector County, Texas"
3044,1207,37.7,62.3,26622,38838,1400000US48135001800,"Census Tract 18, Ector County, Texas"
5472,1869,31.8,68.2,29620,37344,1400000US48135001900,"Census Tract 19, Ector County, Texas"
3429,1179,35.8,64.3,34545,39721,1400000US48135002000,"Census Tract 20, Ector County, Texas"
2739,1044,40.4,59.6,30258,48436,1400000US48135002200,"Census Tract 22, Ector County, Texas"
3550,1876,56.5,43.4,48125,77514,1400000US48135002300,"Census Tract 23, Ector County, Texas"
4390,1793,72,27.9,66332,71413,1400000US48135002400,"Census Tract 24, Ector County, Texas"
3520,1184,58.8,41.2,68750,80057,1400000US48135002501,"Census Tract 25.01, Ector County, Texas"
5954,2334,60,40.1,56445,65470,1400000US48135002502,"Census Tract 25.02, Ector County, Texas"
5531,2593,72.5,27.5,54563,99789,1400000US48135002503,"Census Tract 25.03, Ector County, Texas"
9077,3175,43.7,56.3,46762,62000,1400000US48135002700,"Census Tract 27, Ector County, Texas"
3816,1113,35.9,64,44348,52269,1400000US48135002801,"Census Tract 28.01, Ector County, Texas"
8614,3058,36.6,63.4,41006,49739,1400000US48135002802,"Census Tract 28.02, Ector County, Texas"
3428,1479,66.4,33.6,80867,111438,1400000US48135002900,"Census Tract 29, Ector County, Texas"
7797,2931,57.1,43,52825,101565,1400000US48135003000,"Census Tract 30, Ector County, Texas"
3398,1579,33,67.1,27202,35596,1400000US48135003100,"Census Tract 31, Ector County, Texas"
2029,1522,53.4,46.7,40163,73370,1400000US48137950300,"Census Tract 9503, Edwards County, Texas"
7524,2518,43.2,56.7,50167,64207,1400000US48139060101,"Census Tract 601.01, Ellis County, Texas"
6874,2455,52.2,47.7,50899,67044,1400000US48139060102,"Census Tract 601.02, Ellis County, Texas"
8495,3134,63.3,36.7,73038,88467,1400000US48139060204,"Census Tract 602.04, Ellis County, Texas"
5485,1983,51.7,48.3,52167,62510,1400000US48139060206,"Census Tract 602.06, Ellis County, Texas"
6183,2148,63.7,36.3,76151,79640,1400000US48139060207,"Census Tract 602.07, Ellis County, Texas"
3520,1323,73.9,26.1,78958,82929,1400000US48139060208,"Census Tract 602.08, Ellis County, Texas"
3247,1251,71.2,28.8,86522,97914,1400000US48139060209,"Census Tract 602.09, Ellis County, Texas"
1429,479,76.9,23,99861,115616,1400000US48139060210,"Census Tract 602.10, Ellis County, Texas"
2751,1015,66.9,33.1,77213,101733,1400000US48139060211,"Census Tract 602.11, Ellis County, Texas"
3384,1358,57.3,42.8,71321,75707,1400000US48139060212,"Census Tract 602.12, Ellis County, Texas"
6000,2209,57.3,42.7,88015,104775,1400000US48139060213,"Census Tract 602.13, Ellis County, Texas"
6312,2280,76.4,23.6,83319,95633,1400000US48139060214,"Census Tract 602.14, Ellis County, Texas"
4432,1563,54.4,45.5,50118,56439,1400000US48139060300,"Census Tract 603, Ellis County, Texas"
4592,1645,44.6,55.4,29823,40959,1400000US48139060400,"Census Tract 604, Ellis County, Texas"
3475,1136,46.2,53.9,32067,48083,1400000US48139060500,"Census Tract 605, Ellis County, Texas"
7761,3359,65.5,34.5,50831,58697,1400000US48139060600,"Census Tract 606, Ellis County, Texas"
2023,685,59.7,40.4,51111,57368,1400000US48139060701,"Census Tract 607.01, Ellis County, Texas"
3656,1473,49.3,50.7,61382,73477,1400000US48139060702,"Census Tract 607.02, Ellis County, Texas"
1806,766,44.5,55.5,51563,75683,1400000US48139060703,"Census Tract 607.03, Ellis County, Texas"
5548,1848,76.1,23.9,107311,121390,1400000US48139060801,"Census Tract 608.01, Ellis County, Texas"
6021,2099,68.1,32,70746,86157,1400000US48139060802,"Census Tract 608.02, Ellis County, Texas"
1282,467,38.9,61.1,50781,64152,1400000US48139060803,"Census Tract 608.03, Ellis County, Texas"
6067,2061,61.2,38.8,73068,90614,1400000US48139060900,"Census Tract 609, Ellis County, Texas"
4022,1614,57.6,42.4,51199,60827,1400000US48139061000,"Census Tract 610, Ellis County, Texas"
4538,1500,51.8,48.2,62321,69507,1400000US48139061100,"Census Tract 611, Ellis County, Texas"
1852,698,41,59,41797,60895,1400000US48139061200,"Census Tract 612, Ellis County, Texas"
1871,751,62.6,37.4,66633,86040,1400000US48139061300,"Census Tract 613, Ellis County, Texas"
7440,2914,60.2,39.7,55055,68388,1400000US48139061400,"Census Tract 614, Ellis County, Texas"
4867,1827,37.5,62.5,40206,46144,1400000US48139061500,"Census Tract 615, Ellis County, Texas"
6300,2239,37.3,62.7,28702,39880,1400000US48139061600,"Census Tract 616, Ellis County, Texas"
4745,1638,56.6,43.3,55787,68245,1400000US48139061700,"Census Tract 617, Ellis County, Texas"
6656,2616,65.9,34.2,51977,58887,1400000US48141000101,"Census Tract 1.01, El Paso County, Texas"
6586,2185,58.6,41.3,67923,66970,1400000US48141000106,"Census Tract 1.06, El Paso County, Texas"
5569,1931,44.4,55.6,38146,44449,1400000US48141000107,"Census Tract 1.07, El Paso County, Texas"
2206,987,53.7,46.3,31000,39150,1400000US48141000108,"Census Tract 1.08, El Paso County, Texas"
3648,1301,43.2,56.7,26728,34277,1400000US48141000109,"Census Tract 1.09, El Paso County, Texas"
3496,1466,56.3,43.7,28949,35966,1400000US48141000110,"Census Tract 1.10, El Paso County, Texas"
2892,1232,76.5,23.5,49531,59431,1400000US48141000111,"Census Tract 1.11, El Paso County, Texas"
5165,1597,58.9,41.1,31524,39358,1400000US48141000112,"Census Tract 1.12, El Paso County, Texas"
5393,1846,49.4,50.7,40451,48353,1400000US48141000204,"Census Tract 2.04, El Paso County, Texas"
4344,1725,54,46,23423,32458,1400000US48141000205,"Census Tract 2.05, El Paso County, Texas"
4661,1670,45.5,54.5,37788,39454,1400000US48141000206,"Census Tract 2.06, El Paso County, Texas"
4513,1501,56.4,43.6,31483,39727,1400000US48141000207,"Census Tract 2.07, El Paso County, Texas"
3161,1090,36.7,63.3,26464,35951,1400000US48141000208,"Census Tract 2.08, El Paso County, Texas"
6725,2399,37.8,62.2,16265,24141,1400000US48141000301,"Census Tract 3.01, El Paso County, Texas"
5541,1851,37.6,62.3,27724,32909,1400000US48141000302,"Census Tract 3.02, El Paso County, Texas"
5955,2759,75.7,24.2,52324,71170,1400000US48141000401,"Census Tract 4.01, El Paso County, Texas"
3172,1158,41.7,58.4,36089,45263,1400000US48141000403,"Census Tract 4.03, El Paso County, Texas"
4353,1643,32,67.8,14365,18366,1400000US48141000404,"Census Tract 4.04, El Paso County, Texas"
4120,1664,45.9,54.1,21609,36935,1400000US48141000600,"Census Tract 6, El Paso County, Texas"
5816,2307,35.1,64.9,25030,33344,1400000US48141000800,"Census Tract 8, El Paso County, Texas"
7817,2872,60.1,39.8,29253,40435,1400000US48141000900,"Census Tract 9, El Paso County, Texas"
3182,1251,55.1,44.9,24886,42294,1400000US48141001001,"Census Tract 10.01, El Paso County, Texas"
4318,1540,40.1,59.9,29973,37147,1400000US48141001002,"Census Tract 10.02, El Paso County, Texas"
8063,3368,72.8,27.2,37500,52155,1400000US48141001104,"Census Tract 11.04, El Paso County, Texas"
7008,2686,76.6,23.5,51061,66596,1400000US48141001107,"Census Tract 11.07, El Paso County, Texas"
4427,1948,82,17.9,102969,136058,1400000US48141001109,"Census Tract 11.09, El Paso County, Texas"
4728,2207,73.4,26.5,71667,82932,1400000US48141001110,"Census Tract 11.10, El Paso County, Texas"
4429,2629,82.6,17.4,34241,67882,1400000US48141001111,"Census Tract 11.11, El Paso County, Texas"
4748,1934,79.9,20.1,55464,68264,1400000US48141001112,"Census Tract 11.12, El Paso County, Texas"
6860,3133,71.8,28.2,41624,52033,1400000US48141001113,"Census Tract 11.13, El Paso County, Texas"
4654,2018,57.3,42.7,33404,40566,1400000US48141001114,"Census Tract 11.14, El Paso County, Texas"
3636,1270,62.7,37.3,21572,30764,1400000US48141001115,"Census Tract 11.15, El Paso County, Texas"
6282,1833,48.8,51.3,21192,31147,1400000US48141001201,"Census Tract 12.01, El Paso County, Texas"
4687,1682,62.6,37.3,53306,62783,1400000US48141001202,"Census Tract 12.02, El Paso County, Texas"
858,312,52,48.1,36250,42933,1400000US48141001203,"Census Tract 12.03, El Paso County, Texas"
3554,1354,79,21,78719,98271,1400000US48141001301,"Census Tract 13.01, El Paso County, Texas"
6929,2624,77.6,22.5,92744,139683,1400000US48141001302,"Census Tract 13.02, El Paso County, Texas"
2230,1096,61.8,38.1,19975,32657,1400000US48141001400,"Census Tract 14, El Paso County, Texas"
4758,2487,76.2,23.9,49631,73826,1400000US48141001501,"Census Tract 15.01, El Paso County, Texas"
2622,1157,76.4,23.7,48241,86029,1400000US48141001502,"Census Tract 15.02, El Paso County, Texas"
4454,2377,51.8,48.1,15697,29603,1400000US48141001600,"Census Tract 16, El Paso County, Texas"
1638,380,27.1,72.9,12338,15671,1400000US48141001700,"Census Tract 17, El Paso County, Texas"
1195,549,24.6,75.3,14103,13801,1400000US48141001800,"Census Tract 18, El Paso County, Texas"
2523,1063,23.9,76.1,10121,12955,1400000US48141001900,"Census Tract 19, El Paso County, Texas"
2104,785,25.1,74.9,13203,17645,1400000US48141002000,"Census Tract 20, El Paso County, Texas"
2894,1239,32.5,67.6,11852,16441,1400000US48141002100,"Census Tract 21, El Paso County, Texas"
3448,1352,63.9,36.1,24636,48683,1400000US48141002201,"Census Tract 22.01, El Paso County, Texas"
4765,2054,31.8,68.2,17440,26796,1400000US48141002202,"Census Tract 22.02, El Paso County, Texas"
4450,1855,52.6,47.4,29051,42786,1400000US48141002300,"Census Tract 23, El Paso County, Texas"
3902,1372,44.6,55.3,27278,42845,1400000US48141002400,"Census Tract 24, El Paso County, Texas"
6176,2412,50.8,49.2,34234,42972,1400000US48141002500,"Census Tract 25, El Paso County, Texas"
3044,1289,39.2,60.8,21250,30143,1400000US48141002600,"Census Tract 26, El Paso County, Texas"
5133,2050,26.5,73.5,13787,18254,1400000US48141002800,"Census Tract 28, El Paso County, Texas"
1365,564,33,67,16928,24435,1400000US48141002900,"Census Tract 29, El Paso County, Texas"
4359,1435,41,58.9,19236,24742,1400000US48141003000,"Census Tract 30, El Paso County, Texas"
3680,1244,50.3,49.7,16081,25692,1400000US48141003100,"Census Tract 31, El Paso County, Texas"
2639,1006,53.4,46.6,22309,28667,1400000US48141003200,"Census Tract 32, El Paso County, Texas"
6432,2387,58.1,41.9,31549,39480,1400000US48141003300,"Census Tract 33, El Paso County, Texas"
6010,2463,57,43,25867,29501,1400000US48141003402,"Census Tract 34.02, El Paso County, Texas"
6045,2428,63.4,36.6,42579,47218,1400000US48141003403,"Census Tract 34.03, El Paso County, Texas"
5947,2855,72.6,27.4,48908,57846,1400000US48141003404,"Census Tract 34.04, El Paso County, Texas"
2926,1046,46.6,53.3,20000,33257,1400000US48141003501,"Census Tract 35.01, El Paso County, Texas"
4680,1706,48.9,51.2,19879,28948,1400000US48141003502,"Census Tract 35.02, El Paso County, Texas"
3705,1407,45.4,54.6,20398,31439,1400000US48141003601,"Census Tract 36.01, El Paso County, Texas"
3099,1119,21.4,78.7,16958,27634,1400000US48141003602,"Census Tract 36.02, El Paso County, Texas"
5186,1503,44.4,55.5,28933,33336,1400000US48141003701,"Census Tract 37.01, El Paso County, Texas"
4418,1570,43.5,56.5,18789,25460,1400000US48141003702,"Census Tract 37.02, El Paso County, Texas"
5412,1907,44.8,55.2,26561,35917,1400000US48141003801,"Census Tract 38.01, El Paso County, Texas"
3345,1055,41.9,58.1,30650,39866,1400000US48141003803,"Census Tract 38.03, El Paso County, Texas"
4127,1274,52.2,47.8,19583,28632,1400000US48141003804,"Census Tract 38.04, El Paso County, Texas"
4019,1385,52,47.9,22355,31377,1400000US48141003901,"Census Tract 39.01, El Paso County, Texas"
2652,808,37.2,62.8,27734,45771,1400000US48141003902,"Census Tract 39.02, El Paso County, Texas"
6751,2054,40.3,59.7,18924,25923,1400000US48141003903,"Census Tract 39.03, El Paso County, Texas"
7768,2225,48.2,51.8,33638,42466,1400000US48141004002,"Census Tract 40.02, El Paso County, Texas"
8755,2671,46.3,53.7,30244,37817,1400000US48141004003,"Census Tract 40.03, El Paso County, Texas"
5152,1613,54.2,45.8,28732,40426,1400000US48141004004,"Census Tract 40.04, El Paso County, Texas"
6921,2264,40.3,59.6,28052,38365,1400000US48141004103,"Census Tract 41.03, El Paso County, Texas"
6080,2064,50.6,49.4,27279,39567,1400000US48141004104,"Census Tract 41.04, El Paso County, Texas"
3858,1401,52.1,47.9,20403,29163,1400000US48141004105,"Census Tract 41.05, El Paso County, Texas"
5662,1739,56,43.9,23837,36973,1400000US48141004106,"Census Tract 41.06, El Paso County, Texas"
1497,459,61.1,38.9,27321,35299,1400000US48141004107,"Census Tract 41.07, El Paso County, Texas"
5648,2107,50.7,49.3,21732,31271,1400000US48141004201,"Census Tract 42.01, El Paso County, Texas"
6252,2165,57.3,42.8,29772,36124,1400000US48141004202,"Census Tract 42.02, El Paso County, Texas"
6187,2147,61,38.9,43405,54992,1400000US48141004303,"Census Tract 43.03, El Paso County, Texas"
5389,2180,67.5,32.5,53491,74607,1400000US48141004307,"Census Tract 43.07, El Paso County, Texas"
4922,1678,63.4,36.6,50902,62601,1400000US48141004309,"Census Tract 43.09, El Paso County, Texas"
5110,1968,50.4,49.6,38405,46609,1400000US48141004310,"Census Tract 43.10, El Paso County, Texas"
4457,1791,66.7,33.3,42282,52653,1400000US48141004311,"Census Tract 43.11, El Paso County, Texas"
4938,2260,65.1,34.9,38218,55580,1400000US48141004312,"Census Tract 43.12, El Paso County, Texas"
3634,1445,65.7,34.2,36546,48416,1400000US48141004313,"Census Tract 43.13, El Paso County, Texas"
6431,1824,57.2,42.9,54481,55628,1400000US48141004314,"Census Tract 43.14, El Paso County, Texas"
6091,2059,52.2,47.8,36151,44994,1400000US48141004316,"Census Tract 43.16, El Paso County, Texas"
4526,2524,62.4,37.5,43000,51103,1400000US48141004317,"Census Tract 43.17, El Paso County, Texas"
4239,1456,62.8,37.2,54924,62764,1400000US48141004318,"Census Tract 43.18, El Paso County, Texas"
5882,1752,72.9,27.2,63284,68098,1400000US48141004319,"Census Tract 43.19, El Paso County, Texas"
3505,1026,50.1,49.8,45000,50277,1400000US48141004320,"Census Tract 43.20, El Paso County, Texas"
1351,433,49.3,50.7,67148,70938,1400000US48141010101,"Census Tract 101.01, El Paso County, Texas"
5870,984,46.5,53.6,32244,37557,1400000US48141010102,"Census Tract 101.02, El Paso County, Texas"
2370,345,52.6,47.3,45136,54149,1400000US48141010103,"Census Tract 101.03, El Paso County, Texas"
4707,1046,45.5,54.5,28750,38119,1400000US48141010203,"Census Tract 102.03, El Paso County, Texas"
3958,1314,62.1,37.9,44331,51716,1400000US48141010207,"Census Tract 102.07, El Paso County, Texas"
4938,1594,61.9,38.2,53260,61690,1400000US48141010210,"Census Tract 102.10, El Paso County, Texas"
3070,976,65.3,34.7,105562,110023,1400000US48141010211,"Census Tract 102.11, El Paso County, Texas"
4868,1562,68.3,31.8,51964,58523,1400000US48141010212,"Census Tract 102.12, El Paso County, Texas"
4808,1549,83.1,16.9,109494,118897,1400000US48141010213,"Census Tract 102.13, El Paso County, Texas"
6184,2325,84.2,15.8,110147,126710,1400000US48141010214,"Census Tract 102.14, El Paso County, Texas"
7041,2087,73.1,26.9,71658,77188,1400000US48141010215,"Census Tract 102.15, El Paso County, Texas"
6429,2078,58.5,41.5,30985,42825,1400000US48141010216,"Census Tract 102.16, El Paso County, Texas"
4995,1597,73.7,26.2,65141,81159,1400000US48141010217,"Census Tract 102.17, El Paso County, Texas"
2569,943,82,18,55357,72104,1400000US48141010218,"Census Tract 102.18, El Paso County, Texas"
7033,2225,68.2,31.7,83438,94715,1400000US48141010219,"Census Tract 102.19, El Paso County, Texas"
3856,1166,34.1,65.9,19817,29444,1400000US48141010220,"Census Tract 102.20, El Paso County, Texas"
7451,2042,40.6,59.4,28211,39544,1400000US48141010221,"Census Tract 102.21, El Paso County, Texas"
2318,837,38,62,30136,35585,1400000US48141010222,"Census Tract 102.22, El Paso County, Texas"
3421,1230,62,38.1,37904,51227,1400000US48141010303,"Census Tract 103.03, El Paso County, Texas"
6634,2302,55.8,44.2,36279,44563,1400000US48141010307,"Census Tract 103.07, El Paso County, Texas"
7376,2290,58.4,41.6,50754,55623,1400000US48141010311,"Census Tract 103.11, El Paso County, Texas"
4205,1423,70.4,29.6,55543,59922,1400000US48141010312,"Census Tract 103.12, El Paso County, Texas"
4498,1495,56.3,43.7,51016,56785,1400000US48141010316,"Census Tract 103.16, El Paso County, Texas"
4468,1489,71.3,28.7,43333,53028,1400000US48141010317,"Census Tract 103.17, El Paso County, Texas"
697,264,50.6,49.3,41250,46340,1400000US48141010319,"Census Tract 103.19, El Paso County, Texas"
4705,1517,52.3,47.8,37750,44012,1400000US48141010322,"Census Tract 103.22, El Paso County, Texas"
4019,1177,52.8,47.2,59079,61433,1400000US48141010323,"Census Tract 103.23, El Paso County, Texas"
8718,2520,53.8,46.2,43045,51916,1400000US48141010324,"Census Tract 103.24, El Paso County, Texas"
8180,2223,53.1,46.8,43827,45974,1400000US48141010325,"Census Tract 103.25, El Paso County, Texas"
5104,1663,75,24.9,45190,66426,1400000US48141010326,"Census Tract 103.26, El Paso County, Texas"
4183,1289,67.1,32.9,41594,56277,1400000US48141010327,"Census Tract 103.27, El Paso County, Texas"
4264,1346,66.7,33.3,62524,77655,1400000US48141010328,"Census Tract 103.28, El Paso County, Texas"
4755,1286,45.1,55,43765,49432,1400000US48141010329,"Census Tract 103.29, El Paso County, Texas"
9792,2933,67,33,72134,78876,1400000US48141010330,"Census Tract 103.30, El Paso County, Texas"
7969,2457,58.9,41,45274,53106,1400000US48141010331,"Census Tract 103.31, El Paso County, Texas"
6847,1932,49.3,50.6,27478,33103,1400000US48141010332,"Census Tract 103.32, El Paso County, Texas"
4178,1082,29.2,70.8,33992,40125,1400000US48141010333,"Census Tract 103.33, El Paso County, Texas"
3846,826,39.6,60.4,26276,30388,1400000US48141010334,"Census Tract 103.34, El Paso County, Texas"
